pincode,state,locality_name,area_type,year,population,total_crimes,crime_rate_per_100k,murder_cases,rape_cases,kidnapping_cases,robbery_cases,theft_cases,burglary_cases,fraud_cases,domestic_violence_cases,crimes_against_women,crimes_against_tourists,insurgency_incidents,flood_events,flood_affected_population,landslide_events,landslide_affected_population,earthquake_events,max_earthquake_magnitude,lightning_strikes,forest_fires,cyclone_events,road_accidents,road_fatalities,road_injuries,railway_accidents,aviation_incidents,emergency_response_time_minutes,annual_rainfall_mm,rainfall_variability_coefficient,max_temperature_celsius,min_temperature_celsius,extreme_weather_days,monsoon_onset_deviation_days,hospitals_per_100k,police_stations_per_100k,fire_stations_per_100k,mobile_network_coverage_percent,internet_connectivity_percent,road_connectivity_index,power_supply_reliability_percent,crime_score,natural_hazard_score,transport_safety_score,infrastructure_score,composite_safety_score,risk_category
793058,Meghalaya,Williamnagar Colony,Industrial Area,2022,13484,6,44.5,0,1,0,0,5,0,0,0,3,0,2,1,3712,0,0,0,0.0,5,0,0,2,0,3,0,0,36.6,3616.7,0.307,33.2,11.6,18,-6,29.8,35.6,4.5,86.9,46.2,82.7,105.9,94.44,94,100.0,63.13,92.57,Very Safe
793058,Meghalaya,Williamnagar Colony,Industrial Area,2023,13615,14,102.83,0,2,3,0,3,4,2,2,6,0,1,0,0,5,891,2,5.2,12,0,0,8,0,19,0,0,9.2,1969.7,0.304,33.4,17.6,34,-5,55.1,20.7,8.1,73.7,91.5,59.1,101.6,87.15,58,100.0,58.11,78.71,Safe
793058,Meghalaya,Williamnagar Colony,Industrial Area,2024,13746,1,7.27,0,0,0,0,1,0,0,0,1,0,1,5,2266,2,1331,2,5.4,11,0,0,6,0,13,0,0,38.7,846.1,0.176,29.5,13.4,19,-6,33.8,10.6,3.0,67.2,82.1,105.1,94.9,99.09,46,100.0,52.38,78.72,Safe
793063,Meghalaya,Tura Central,Hill Station,2019,3933,2,50.85,0,0,1,0,1,0,0,0,0,0,0,7,673,3,166,3,4.3,15,1,0,2,0,3,0,0,52.4,3058.6,0.302,26.7,3.0,15,-13,23.2,7.9,1.8,67.7,59.8,46.0,62.2,93.64,16,100.0,35.15,66.09,Safe
793063,Meghalaya,Tura Central,Hill Station,2020,3972,0,0.0,0,0,0,0,0,0,0,0,0,0,1,5,910,4,72,6,4.4,12,3,0,1,0,2,0,0,52.1,2711.7,0.326,20.5,9.9,23,-4,23.3,7.1,8.1,86.1,72.2,45.1,78.2,100.0,0,100.0,39.61,63.96,Moderate Risk
793063,Meghalaya,Tura Central,Hill Station,2021,4012,1,24.93,0,0,0,0,0,0,1,0,0,0,0,4,282,3,243,2,4.9,13,2,0,0,0,0,0,0,51.9,1668.7,0.323,26.2,9.5,19,0,32.2,11.0,6.2,72.2,51.0,69.9,67.2,96.88,34,95.0,43.79,72.24,Safe
793063,Meghalaya,Tura Central,Hill Station,2022,4051,1,24.69,0,0,0,0,0,1,0,0,0,0,0,7,816,4,289,8,6.7,11,4,0,2,0,2,0,0,17.1,1579.7,0.397,20.1,4.3,21,-9,46.4,9.2,14.2,94.6,73.1,42.1,70.6,96.91,0,100.0,46.84,63.6,Moderate Risk
793063,Meghalaya,Tura Central,Hill Station,2023,4090,1,24.45,0,1,0,0,0,0,0,0,2,1,0,5,800,5,335,5,3.8,9,1,0,1,0,2,0,0,20.9,1170.5,0.36,21.4,6.3,26,-14,22.3,6.2,9.0,94.2,62.5,71.0,87.5,96.94,4,100.0,45.1,64.64,Moderate Risk
793063,Meghalaya,Tura Central,Hill Station,2024,4130,1,24.21,0,1,0,0,0,0,0,0,1,0,0,3,541,1,395,3,6.0,13,3,0,1,0,2,0,0,47.9,1858.0,0.323,21.7,4.9,22,11,30.9,24.8,8.5,94.6,56.0,90.9,67.0,96.97,40,100.0,55.52,76.49,Safe
793065,Meghalaya,Shillong Old,Urban,2019,16057,11,68.51,0,1,2,0,6,2,0,1,2,0,2,1,3687,5,1497,4,3.0,11,0,0,5,0,4,0,0,39.5,903.4,0.309,35.8,16.3,27,5,61.9,13.8,16.8,69.9,133.0,90.4,94.3,91.44,40,100.0,59.98,75.0,Safe
793065,Meghalaya,Shillong Old,Urban,2020,16217,8,49.33,0,0,1,0,4,1,2,1,3,1,1,4,4679,5,181,1,6.1,6,0,0,11,0,15,0,0,39.8,3467.3,0.158,33.9,9.4,18,6,50.5,16.2,16.3,92.6,50.3,139.7,113.4,93.83,40,100.0,70.75,76.92,Safe
793065,Meghalaya,Shillong Old,Urban,2021,16378,15,91.59,0,1,3,0,4,2,5,5,8,2,2,6,2485,0,0,1,6.3,15,0,0,8,0,8,0,0,31.4,1020.4,0.199,31.2,13.0,20,1,60.5,30.5,3.3,61.9,63.3,115.2,90.4,88.55,58,100.0,68.58,80.25,Very Safe
793065,Meghalaya,Shillong Old,Urban,2022,16538,11,66.51,0,0,1,3,4,2,1,0,0,0,1,2,3150,0,0,3,4.0,13,0,0,12,0,29,1,0,36.2,1029.9,0.117,37.6,17.0,30,0,51.8,43.7,6.1,78.9,51.4,72.6,126.6,91.69,70,100.0,73.24,85.41,Very Safe
793065,Meghalaya,Shillong Old,Urban,2023,16699,15,89.83,1,3,4,0,4,2,1,1,9,1,1,4,3791,3,1368,2,5.3,10,0,0,8,0,15,0,0,13.7,3579.2,0.358,31.7,16.4,20,-13,31.0,27.7,19.6,62.9,105.8,126.9,104.5,88.77,46,100.0,62.75,76.15,Safe
793065,Meghalaya,Shillong Old,Urban,2024,16860,9,53.38,0,0,1,1,3,2,2,1,5,1,1,3,1106,1,234,2,5.8,12,0,0,4,0,9,1,0,23.4,932.0,0.179,28.4,14.6,13,-10,25.1,44.7,3.8,72.5,98.4,85.6,129.7,93.33,64,100.0,67.43,83.61,Very Safe
793068,Meghalaya,Jowai Old,Commercial Hub,2019,12884,12,93.14,0,0,3,0,5,2,2,1,2,0,0,4,3302,1,702,3,5.7,12,0,0,2,0,3,0,0,12.1,3847.0,0.201,35.1,16.8,26,14,71.7,12.6,12.6,67.6,141.5,151.6,114.7,88.36,52,100.0,73.59,78.88,Safe
793068,Meghalaya,Jowai Old,Commercial Hub,2020,13013,18,138.32,0,0,6,0,9,1,2,1,5,0,1,4,3903,1,1079,1,7.4,20,0,0,6,0,6,0,0,18.8,3351.7,0.112,29.3,17.4,11,-1,28.4,33.4,9.3,67.8,76.8,149.1,80.8,82.71,64,100.0,64.95,79.64,Safe
793068,Meghalaya,Jowai Old,Commercial Hub,2021,13142,7,53.26,0,0,3,0,3,0,1,0,1,0,1,3,2130,3,984,1,5.6,12,0,0,8,0,19,1,0,19.9,1656.3,0.185,28.4,9.6,26,-19,70.6,30.3,23.3,83.6,142.4,136.6,112.4,93.34,58,100.0,80.65,83.13,Very Safe
793068,Meghalaya,Jowai Old,Commercial Hub,2022,13270,12,90.43,0,1,0,0,9,0,2,1,3,0,1,3,1176,2,334,2,7.2,13,0,0,8,0,6,0,0,13.1,3063.1,0.228,33.4,14.5,13,5,24.0,42.2,18.0,73.5,80.9,102.9,84.4,88.7,58,100.0,62.19,79.66,Safe
793068,Meghalaya,Jowai Old,Commercial Hub,2023,13399,7,52.24,0,0,3,0,1,3,0,0,3,0,1,2,1946,3,777,4,6.7,15,0,0,9,0,9,0,0,16.3,2015.5,0.256,35.9,14.7,27,18,66.1,25.0,2.1,96.4,82.0,126.3,101.4,93.47,46,100.0,75.89,79.1,Safe
793068,Meghalaya,Jowai Old,Commercial Hub,2024,13528,9,66.53,0,1,1,0,5,2,0,1,3,0,3,6,2807,5,236,2,7.1,10,0,0,5,0,9,1,0,7.9,1208.9,0.111,30.9,14.8,23,-14,24.1,44.1,23.4,87.5,82.8,84.9,93.5,91.68,22,100.0,63.78,70.07,Safe
793071,Meghalaya,Jowai Bazaar,Border Area,2019,3302,4,121.14,0,0,2,0,0,1,1,0,3,0,5,2,192,2,267,1,4.8,6,0,0,0,0,0,0,0,27.5,1754.6,0.164,32.5,8.1,19,-16,11.1,12.0,8.0,62.8,58.1,37.7,60.1,84.86,70,95.0,31.28,77.58,Safe
793071,Meghalaya,Jowai Bazaar,Border Area,2020,3335,1,29.99,0,0,0,0,1,0,0,0,1,0,4,4,285,0,0,3,6.3,12,0,0,0,0,0,0,0,58.1,3644.8,0.319,31.1,15.9,19,8,19.7,7.8,6.6,93.9,27.1,62.1,43.1,96.25,58,95.0,37.42,78.58,Safe
793071,Meghalaya,Jowai Bazaar,Border Area,2021,3368,2,59.38,0,0,0,1,1,0,0,0,0,0,3,4,896,2,62,2,7.3,13,0,0,2,0,4,0,0,35.1,3001.9,0.218,32.5,9.1,24,-3,18.0,6.0,8.6,93.3,61.2,56.8,55.2,92.58,52,100.0,37.05,76.71,Safe
793071,Meghalaya,Jowai Bazaar,Border Area,2022,3401,4,117.61,0,0,1,1,0,1,1,0,1,0,3,6,565,3,325,5,3.1,11,0,0,1,0,0,0,0,71.9,1297.6,0.349,29.9,18.5,20,0,31.9,17.5,5.1,73.0,27.0,43.1,66.0,85.3,16,100.0,42.61,63.91,Moderate Risk
793071,Meghalaya,Jowai Bazaar,Border Area,2023,3435,2,58.22,0,0,1,0,0,1,0,0,1,0,4,7,428,0,0,3,4.6,11,0,0,0,0,0,0,0,69.8,1100.9,0.399,30.5,17.2,20,12,10.4,18.1,8.8,66.5,49.4,40.6,42.0,92.72,40,95.0,32.03,71.41,Safe
793071,Meghalaya,Jowai Bazaar,Border Area,2024,3468,2,57.67,0,0,0,0,1,1,0,0,0,0,4,6,809,2,267,2,5.6,10,0,0,1,0,1,0,0,69.8,3752.4,0.337,36.0,8.3,23,-8,9.1,3.8,6.1,74.2,24.5,66.2,46.0,92.79,40,100.0,30.86,72.56,Safe
793073,Meghalaya,Nongpoh Hill,Hill Station,2019,5957,2,33.57,0,0,1,0,0,1,0,0,0,1,1,8,340,3,435,2,4.6,10,1,0,3,0,5,0,0,29.2,1547.7,0.167,26.1,4.0,28,1,20.3,25.0,11.3,97.6,56.7,89.4,90.4,95.8,16,100.0,56.13,68.94,Safe
793073,Meghalaya,Nongpoh Hill,Hill Station,2020,6017,4,66.48,0,0,0,0,1,3,0,0,1,1,0,3,1686,7,450,4,3.9,10,3,0,2,0,4,0,0,45.7,2732.5,0.186,22.5,10.4,15,-4,11.5,16.6,5.1,97.1,76.0,79.3,61.1,91.69,0,100.0,44.32,61.52,Moderate Risk
793073,Meghalaya,Nongpoh Hill,Hill Station,2021,6076,1,16.46,0,0,0,0,0,1,0,0,0,0,0,5,399,6,278,4,4.1,16,1,0,1,0,2,0,0,37.6,3625.2,0.202,22.3,5.7,19,14,47.9,18.6,1.0,61.1,62.6,80.0,62.3,97.94,4,100.0,50.73,65.55,Safe
793073,Meghalaya,Nongpoh Hill,Hill Station,2022,6136,1,16.3,0,0,0,0,0,1,0,0,0,0,0,5,716,4,596,3,4.5,11,2,0,2,0,1,0,1,41.0,3006.3,0.304,21.6,10.9,26,-10,36.1,19.5,1.1,62.0,37.6,41.0,89.2,97.96,16,100.0,46.1,68.7,Safe
793073,Meghalaya,Nongpoh Hill,Hill Station,2023,6196,3,48.42,0,0,2,0,1,0,0,0,1,0,0,6,485,6,190,2,5.0,17,0,0,2,0,2,0,0,10.7,4252.4,0.236,23.6,6.8,24,13,38.1,18.8,2.8,95.6,85.1,40.4,71.8,93.95,16,100.0,48.61,67.54,Safe
793073,Meghalaya,Nongpoh Hill,Hill Station,2024,6255,2,31.97,0,0,0,0,1,0,1,0,0,0,0,3,347,3,424,6,5.8,9,3,0,2,0,1,0,0,16.5,4470.0,0.218,22.0,11.8,16,-13,32.1,17.5,9.0,69.1,77.0,41.2,91.6,96.0,10,100.0,45.49,66.15,Safe
793075,Meghalaya,Williamnagar New,Tea Garden,2019,1344,0,0.0,0,0,0,0,0,0,0,0,0,0,1,8,374,3,107,2,5.3,8,0,0,0,0,0,0,0,59.9,3917.9,0.189,34.1,17.5,15,3,8.5,14.8,11.8,62.1,46.4,47.1,69.0,100.0,22,95.0,34.23,68.77,Safe
793075,Meghalaya,Williamnagar New,Tea Garden,2020,1357,2,147.38,0,0,1,0,0,1,0,0,0,0,1,4,174,2,18,1,5.2,9,0,0,0,0,0,0,0,60.5,1791.3,0.251,34.8,16.3,11,2,37.1,11.4,5.0,78.1,68.2,48.6,43.7,81.58,58,95.0,39.83,73.68,Safe
793075,Meghalaya,Williamnagar New,Tea Garden,2021,1370,0,0.0,0,0,0,0,0,0,0,0,0,0,1,6,377,4,97,3,3.6,15,0,0,0,0,0,0,0,68.4,1787.1,0.231,34.5,14.5,21,-14,28.0,16.6,9.0,88.2,45.0,74.2,41.6,100.0,22,95.0,44.25,69.77,Safe
793075,Meghalaya,Williamnagar New,Tea Garden,2022,1384,1,72.25,0,0,1,0,0,0,0,0,0,0,0,5,393,1,97,2,5.5,12,0,0,0,0,0,0,0,73.6,3982.5,0.15,31.8,14.5,27,-9,13.7,19.5,1.9,79.6,26.4,72.3,48.4,90.97,52,95.0,40.9,75.28,Safe
793075,Meghalaya,Williamnagar New,Tea Garden,2023,1397,2,143.16,0,0,0,0,1,1,0,0,0,0,0,7,343,3,135,4,5.8,13,0,0,0,0,0,0,0,60.8,1940.3,0.393,29.8,18.6,23,0,32.0,23.9,7.1,94.7,57.6,74.6,60.6,82.1,16,95.0,52.22,62.51,Moderate Risk
793075,Meghalaya,Williamnagar New,Tea Garden,2024,1411,1,70.87,0,0,0,0,1,0,0,0,0,0,1,4,265,3,106,3,6.3,13,0,0,1,0,1,0,0,58.4,2458.4,0.12,37.3,18.6,26,-1,27.0,4.4,11.9,73.8,33.2,40.5,69.1,91.14,40,100.0,35.82,72.48,Safe
793077,Meghalaya,Jowai Colony,Commercial Hub,2019,17894,19,106.18,0,2,3,0,8,4,2,2,6,0,1,4,4441,3,1357,2,3.9,16,0,0,5,0,12,1,0,24.5,3205.1,0.255,34.5,10.5,20,1,64.0,19.8,13.1,69.2,102.4,122.0,127.3,86.73,46,100.0,72.26,76.38,Safe
793077,Meghalaya,Jowai Colony,Commercial Hub,2020,18073,16,88.53,0,1,7,1,6,0,1,1,5,0,0,4,5048,5,733,1,6.7,14,0,0,12,0,11,0,0,35.7,3121.8,0.393,28.9,8.4,13,15,60.4,25.3,3.2,80.5,115.5,97.6,123.4,88.93,40,100.0,71.19,75.25,Safe
793077,Meghalaya,Jowai Colony,Commercial Hub,2021,18251,6,32.87,0,1,1,0,3,0,1,2,4,0,2,2,2278,5,604,2,7.2,10,0,0,6,0,10,0,0,32.9,3531.5,0.343,29.4,14.8,19,19,26.3,25.3,14.6,83.3,119.1,96.5,100.2,95.89,46,100.0,58.35,78.2,Safe
793077,Meghalaya,Jowai Colony,Commercial Hub,2022,18430,20,108.52,0,1,7,5,5,1,1,4,7,0,1,2,4032,2,1093,1,4.6,11,0,0,6,0,7,0,0,17.2,3008.2,0.169,34.4,15.7,17,-2,75.3,21.7,3.8,93.5,54.8,137.6,123.4,86.44,70,100.0,81.43,84.4,Very Safe
793077,Meghalaya,Jowai Colony,Commercial Hub,2023,18609,18,96.73,0,2,3,0,7,4,2,3,7,0,2,2,3786,3,429,1,6.6,8,0,0,10,0,18,0,0,9.6,1712.4,0.315,29.1,19.0,19,-15,54.7,27.2,18.7,77.9,126.0,124.0,124.5,87.91,64,100.0,73.93,82.36,Very Safe
793077,Meghalaya,Jowai Colony,Commercial Hub,2024,18788,5,26.61,0,0,1,1,1,1,1,0,1,0,1,4,2370,0,0,2,3.2,9,0,0,4,0,8,1,0,6.7,1241.1,0.161,37.2,13.0,15,-19,57.7,12.0,3.8,94.3,63.0,103.5,128.5,96.67,64,100.0,68.26,84.86,Very Safe
793078,Meghalaya,Tura West,Semi-Urban,2019,4319,1,23.15,0,0,0,0,0,1,0,0,0,0,2,1,848,1,168,1,6.2,5,0,0,0,0,0,0,0,16.9,2768.5,0.22,33.1,11.4,19,-8,23.5,22.3,4.0,91.3,38.0,93.7,73.8,97.11,82,95.0,53.23,87.66,Very Safe
793078,Meghalaya,Tura West,Semi-Urban,2020,4362,1,22.93,0,0,0,0,1,0,0,0,0,0,1,3,1071,0,0,2,4.8,9,0,0,0,0,0,0,0,19.6,3627.4,0.121,32.2,8.1,21,10,14.1,16.7,13.6,70.5,49.6,66.3,89.0,97.13,70,95.0,43.45,83.09,Very Safe
793078,Meghalaya,Tura West,Semi-Urban,2021,4405,0,0.0,0,0,0,0,0,0,0,0,0,0,2,5,393,1,177,4,5.3,12,0,0,1,0,1,0,0,17.5,1315.3,0.281,28.1,11.9,16,-15,32.2,15.9,3.1,82.5,38.0,103.0,94.7,100.0,40,100.0,56.07,77.61,Safe
793078,Meghalaya,Tura West,Semi-Urban,2022,4448,2,44.96,0,0,1,0,1,0,0,1,1,0,1,3,726,3,202,1,5.1,6,0,0,2,0,1,0,0,39.8,901.9,0.37,37.7,18.0,18,-8,13.9,15.0,11.8,60.7,70.5,56.2,56.9,94.38,58,100.0,35.21,78.95,Safe
793078,Meghalaya,Tura West,Semi-Urban,2023,4492,2,44.52,0,0,0,0,1,0,1,0,1,0,2,3,730,4,296,1,7.1,11,0,0,0,0,0,0,0,24.9,2778.4,0.183,29.3,14.0,16,-16,35.7,27.8,16.0,84.4,62.8,93.2,73.1,94.43,52,95.0,57.95,78.2,Safe
793078,Meghalaya,Tura West,Semi-Urban,2024,4535,2,44.1,0,0,1,0,0,0,1,0,1,0,2,5,709,2,333,2,3.9,14,0,0,4,0,8,0,0,45.9,2211.0,0.372,29.5,17.7,23,-7,49.9,32.1,4.6,84.4,52.7,50.4,79.6,94.49,46,100.0,58.65,77.74,Safe
793087,Meghalaya,Baghmara Market,Hill Station,2019,2697,0,0.0,0,0,0,0,0,0,0,0,0,2,1,4,217,2,220,2,6.6,9,2,0,2,0,4,0,0,25.6,3527.7,0.354,27.2,11.7,23,-1,42.3,22.2,11.8,68.6,40.7,43.2,64.7,100.0,40,100.0,46.81,76.68,Safe
793087,Meghalaya,Baghmara Market,Hill Station,2020,2724,1,36.71,0,0,1,0,0,0,0,0,0,0,0,3,164,2,88,5,5.1,7,2,0,1,0,1,0,0,16.6,3720.6,0.189,20.9,10.7,21,-3,25.9,21.4,8.7,71.1,52.4,61.7,81.5,95.41,28,100.0,47.22,71.52,Safe
793087,Meghalaya,Baghmara Market,Hill Station,2021,2751,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,457,8,128,2,6.3,8,1,0,1,0,0,0,0,19.3,1726.8,0.187,25.0,10.5,34,-13,44.6,6.2,4.3,72.2,82.1,54.3,81.5,100.0,0,100.0,45.09,64.51,Moderate Risk
793087,Meghalaya,Baghmara Market,Hill Station,2022,2778,1,36.0,0,0,0,0,1,0,0,0,2,1,0,4,244,4,85,5,6.9,16,1,0,0,0,0,0,0,12.5,1272.6,0.302,20.4,8.4,26,-6,14.1,13.0,13.5,61.2,36.1,63.7,94.1,95.5,16,95.0,40.87,66.06,Safe
793087,Meghalaya,Baghmara Market,Hill Station,2023,2805,1,35.65,0,1,0,0,0,0,0,1,4,1,0,6,151,5,190,3,3.8,17,2,0,0,0,0,0,0,19.8,3794.4,0.181,23.3,2.7,30,-5,20.7,26.3,3.7,81.8,42.7,76.8,68.8,95.54,4,95.0,49.66,63.36,Moderate Risk
793087,Meghalaya,Baghmara Market,Hill Station,2024,2832,1,35.31,0,0,0,0,1,0,0,0,0,0,0,3,266,5,203,1,3.6,17,0,0,3,0,2,0,0,36.8,1137.4,0.172,25.5,5.9,28,5,28.1,6.9,10.2,85.6,88.4,80.6,93.2,95.59,46,100.0,48.04,77.06,Safe
793089,Meghalaya,Tura Hill,Border Area,2019,2481,1,40.31,0,0,0,0,1,0,0,1,4,0,4,7,711,3,166,3,6.9,6,0,0,1,0,2,0,0,69.1,3595.5,0.379,31.6,11.6,18,-14,29.9,10.7,10.1,62.5,41.8,47.5,44.2,94.96,22,100.0,35.15,68.35,Safe
793089,Meghalaya,Tura Hill,Border Area,2020,2505,2,79.84,0,0,0,0,1,1,0,1,1,0,5,3,422,4,95,2,5.0,13,0,0,0,0,0,0,0,69.3,3596.7,0.191,34.7,19.8,18,-17,25.7,17.0,0.7,81.2,32.3,62.2,47.8,90.02,46,95.0,41.93,73.25,Safe
793089,Meghalaya,Tura Hill,Border Area,2021,2530,3,118.58,0,1,1,0,1,0,0,0,1,0,4,11,601,8,233,1,4.7,10,0,0,0,0,0,0,0,80.0,1376.4,0.284,33.6,19.3,14,-10,30.0,12.3,9.4,61.8,29.7,54.7,59.6,85.18,0,95.0,38.99,57.46,Moderate Risk
793089,Meghalaya,Tura Hill,Border Area,2022,2555,3,117.42,0,0,1,1,0,1,0,0,0,0,4,4,522,3,244,1,5.1,10,0,0,1,0,1,0,0,25.2,3744.0,0.101,28.1,16.6,21,-19,11.7,20.6,6.5,66.8,21.2,58.3,65.5,85.32,52,100.0,39.4,74.4,Safe
793089,Meghalaya,Tura Hill,Border Area,2023,2580,1,38.76,0,0,0,0,0,1,0,0,0,0,6,3,330,3,178,2,4.5,10,0,0,0,0,0,0,0,82.5,1633.1,0.222,30.7,18.4,16,-8,13.8,20.1,2.6,83.7,61.6,45.2,62.6,95.16,52,95.0,39.9,76.64,Safe
793089,Meghalaya,Tura Hill,Border Area,2024,2605,3,115.16,0,1,0,0,0,1,1,0,1,0,9,3,464,0,0,1,5.9,10,0,0,0,0,0,0,0,84.0,1756.9,0.143,35.0,18.5,17,-2,23.4,10.1,2.4,87.9,54.2,43.5,58.7,85.6,76,95.0,38.17,80.33,Very Safe
793104,Meghalaya,Baghmara South,Hill Station,2019,5506,2,36.32,0,0,1,0,0,0,1,1,1,0,1,10,503,2,362,3,6.4,7,2,0,1,0,1,0,0,54.3,2708.2,0.252,25.4,6.6,21,-3,34.2,17.4,12.4,60.5,41.0,94.0,67.5,95.46,0,100.0,48.94,63.31,Moderate Risk
793104,Meghalaya,Baghmara South,Hill Station,2020,5561,2,35.96,0,0,1,0,1,0,0,0,0,2,0,6,908,2,356,2,3.4,7,2,0,2,0,2,0,0,14.2,1785.5,0.306,20.4,11.5,19,-10,17.7,22.1,14.9,85.5,41.1,63.2,81.4,95.5,28,100.0,47.39,71.57,Safe
793104,Meghalaya,Baghmara South,Hill Station,2021,5616,2,35.61,0,0,0,0,1,1,0,0,0,1,0,4,936,3,524,0,0.0,11,3,0,4,0,9,0,0,27.7,2555.6,0.127,26.3,10.3,26,8,29.3,7.0,4.3,62.4,65.7,59.9,81.5,95.55,40,100.0,40.5,74.49,Safe
793104,Meghalaya,Baghmara South,Hill Station,2022,5671,2,35.27,0,1,0,0,1,0,0,1,2,1,0,8,1061,3,301,3,7.1,15,3,0,4,0,5,0,0,31.7,1132.4,0.14,25.2,2.0,21,7,46.2,21.7,3.8,95.3,48.4,52.9,56.3,95.59,0,100.0,51.68,63.63,Moderate Risk
793104,Meghalaya,Baghmara South,Hill Station,2023,5727,1,17.46,0,0,0,0,1,0,0,0,0,1,0,7,1096,5,110,7,3.3,10,0,0,1,0,1,0,0,40.3,3388.2,0.229,21.3,3.0,25,-14,14.4,21.3,14.0,89.4,84.0,54.8,81.7,97.82,0,100.0,45.52,63.79,Moderate Risk
793104,Meghalaya,Baghmara South,Hill Station,2024,5782,4,69.18,0,1,2,0,0,0,1,0,2,1,0,2,710,8,166,2,5.7,17,4,0,2,0,2,0,0,49.9,1051.5,0.227,21.3,6.8,19,11,21.0,4.2,3.6,63.8,40.3,45.7,88.5,91.35,4,100.0,36.07,61.78,Moderate Risk
793107,Meghalaya,Baghmara Market,Commercial Hub,2019,8183,11,134.43,0,0,3,0,5,1,2,0,0,0,0,1,2369,2,479,2,3.9,10,0,0,4,0,5,0,0,19.2,2216.2,0.261,31.0,10.7,20,19,43.1,28.5,9.5,79.3,87.0,135.1,86.1,83.2,70,100.0,67.46,81.86,Very Safe
793107,Meghalaya,Baghmara Market,Commercial Hub,2020,8265,3,36.3,0,0,1,1,1,0,0,0,0,0,1,2,2254,3,688,3,5.2,9,0,0,3,0,6,0,0,24.0,2642.5,0.368,30.2,11.4,26,-4,24.5,15.1,4.6,70.0,133.2,99.5,147.5,95.46,52,100.0,58.79,79.89,Safe
793107,Meghalaya,Baghmara Market,Commercial Hub,2021,8347,15,179.71,0,3,5,1,3,1,2,3,7,0,1,2,739,2,785,4,4.8,14,0,0,8,0,18,0,0,25.4,1667.9,0.143,37.1,17.9,14,-8,75.0,8.9,14.7,73.9,117.3,103.4,106.3,77.54,52,100.0,65.74,74.31,Safe
793107,Meghalaya,Baghmara Market,Commercial Hub,2022,8428,4,47.46,0,1,2,0,0,0,1,1,2,0,1,5,2072,3,697,1,7.3,13,0,0,3,0,5,0,0,32.3,835.1,0.359,29.1,19.9,19,4,36.1,23.9,15.9,88.1,130.8,74.5,148.7,94.07,46,100.0,65.02,78.23,Safe
793107,Meghalaya,Baghmara Market,Commercial Hub,2023,8510,10,117.51,0,2,2,0,3,3,0,0,3,0,1,3,1312,2,98,3,3.7,9,0,0,3,0,7,0,0,11.3,2340.2,0.378,28.1,8.8,20,-6,65.9,5.9,22.7,61.5,131.5,143.6,97.9,85.31,52,100.0,64.64,76.92,Safe
793107,Meghalaya,Baghmara Market,Commercial Hub,2024,8592,3,34.92,0,2,0,0,1,0,0,0,2,0,1,4,1551,2,640,1,7.5,8,0,0,5,0,8,0,0,13.6,2440.9,0.262,30.3,11.7,16,17,54.2,43.5,8.9,87.0,94.1,73.5,119.0,95.64,58,100.0,74.07,83.28,Very Safe
793117,Meghalaya,Williamnagar Market,Tea Garden,2019,3166,1,31.59,0,1,0,0,0,0,0,0,1,0,0,6,503,4,274,6,5.6,10,0,0,2,0,2,0,0,57.2,845.4,0.398,37.6,12.5,21,-5,30.8,5.1,4.4,80.7,33.3,72.0,68.3,96.05,4,100.0,42.52,64.07,Moderate Risk
793117,Meghalaya,Williamnagar Market,Tea Garden,2020,3197,1,31.28,0,0,0,0,1,0,0,0,0,0,0,4,680,0,0,3,7.0,6,0,0,0,0,0,0,0,69.1,1874.9,0.394,37.7,13.5,24,-2,18.8,6.9,10.1,96.2,61.4,51.0,75.4,96.09,58,95.0,40.1,78.79,Safe
793117,Meghalaya,Williamnagar Market,Tea Garden,2021,3229,3,92.91,0,0,1,0,2,0,0,0,0,0,0,6,517,5,93,2,7.3,12,0,0,0,0,0,0,0,72.6,3201.3,0.371,37.6,9.9,16,4,19.4,8.4,5.2,67.4,59.6,61.7,48.6,88.39,22,95.0,34.53,64.74,Moderate Risk
793117,Meghalaya,Williamnagar Market,Tea Garden,2022,3260,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,882,0,0,1,5.8,14,0,0,1,0,0,0,0,56.3,2987.0,0.36,33.0,19.4,19,-17,22.8,9.2,4.2,75.5,67.2,35.1,57.2,100.0,70,100.0,34.42,84.44,Very Safe
793117,Meghalaya,Williamnagar Market,Tea Garden,2023,3292,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,344,2,60,1,3.3,9,0,0,0,0,0,0,0,42.0,1856.0,0.198,32.6,13.1,22,6,32.8,19.5,6.7,97.3,37.8,46.3,65.1,100.0,58,95.0,47.54,80.9,Very Safe
793117,Meghalaya,Williamnagar Market,Tea Garden,2024,3324,0,0.0,0,0,0,0,0,0,0,1,2,0,2,8,922,0,0,1,7.0,8,0,0,0,0,0,0,0,12.6,3628.1,0.275,28.6,18.5,18,-18,14.8,4.5,3.8,92.4,40.6,65.8,52.5,100.0,46,95.0,36.22,76.17,Safe
793124,Meghalaya,Tura Central,Border Area,2019,2037,1,49.09,0,0,0,0,0,1,0,0,1,0,7,6,189,3,81,2,6.0,10,0,0,1,0,1,0,0,16.2,3762.7,0.316,28.8,10.5,19,4,27.4,2.7,2.3,68.5,59.7,28.4,51.6,93.86,34,100.0,30.19,71.07,Safe
